CUERPO;PROVINCIA;LOCALIDAD;CENTRO;PUESTO;PLAZAS
MAESTROS;GRANADA;BAZA;18010252-C.E.I.P. JABALCÓN;00597037-AUDICIÓN Y LENGUAJE;1
MAESTROS;GRANADA;BAZA;18010252-C.E.I.P. JABALCÓN;00597038-EDUCACIÓN PRIMARIA;3
MAESTROS;GRANADA;BAZA;18010252-C.E.I.P. JABALCÓN;11597038-EDUCACIÓN PRIMARIA - BILINGÜE INGLÉS;2
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18040050-E.O.E. BAZA;00590018-ORIENTACIÓN EDUCATIVA P.E.S.;4
MAESTROS;GRANADA;BAZA;18040050-E.O.E. BAZA;00597037-AUDICIÓN Y LENGUAJE;1
MAESTROS;GRANADA;BAZA;18500607-C.E.PER. MARÍA DE LUNA;00597032-LENGUA EXTRANJERA-INGLÉS;2
MAESTROS;GRANADA;BAZA;18500607-C.E.PER. MARÍA DE LUNA;00597038-EDUCACIÓN PRIMARIA;2
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS;GRANADA;BAZA;18700271-C.P.M. JOSÉ SALINAS;AI594423-PIANISTA ACOMPAÑANTE (INSTRUMENTOS);2
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS;GRANADA;BAZA;18700271-C.P.M. JOSÉ SALINAS;00594404-CLARINETE P.M.A.E.;2
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS;GRANADA;BAZA;18700271-C.P.M. JOSÉ SALINAS;00594407-CORO P.M.A.E.;1
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS;GRANADA;BAZA;18700271-C.P.M. JOSÉ SALINAS;00594410-FLAUTA TRAVESERA P.M.A.E.;3
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS;GRANADA;BAZA;18700271-C.P.M. JOSÉ SALINAS;00594412-FUNDAMENTOS DE COMPOSICION P.M.A.E.;4
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS;GRANADA;BAZA;18700271-C.P.M. JOSÉ SALINAS;00594414-GUITARRA P.M.A.E.;3
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS;GRANADA;BAZA;18700271-C.P.M. JOSÉ SALINAS;00594419-OBOE P.M.A.E.;1
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS;GRANADA;BAZA;18700271-C.P.M. JOSÉ SALINAS;00594421-ORQUESTA P.M.A.E.;1
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS;GRANADA;BAZA;18700271-C.P.M. JOSÉ SALINAS;00594422-PERCUSION PMAE;2
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS;GRANADA;BAZA;18700271-C.P.M. JOSÉ SALINAS;00594423-PIANO P.M.A.E.;8
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS;GRANADA;BAZA;18700271-C.P.M. JOSÉ SALINAS;00594424-SAXOFON P.M.A.E.;3
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS;GRANADA;BAZA;18700271-C.P.M. JOSÉ SALINAS;00594427-TROMPA P.M.A.E;1
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS;GRANADA;BAZA;18700271-C.P.M. JOSÉ SALINAS;00594428-TROMPETA P.M.A.E.;1
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS;GRANADA;BAZA;18700271-C.P.M. JOSÉ SALINAS;00594431-VIOLA P.M.A.E.;1
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS;GRANADA;BAZA;18700271-C.P.M. JOSÉ SALINAS;00594433-VIOLIN P.M.A.E.;3
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS;GRANADA;BAZA;18700271-C.P.M. JOSÉ SALINAS;00594434-VIOLONCELLO P.M.A.E.;1
PROFESORES DE MÚSICA Y ARTES ESCÉNICAS;GRANADA;BAZA;18700271-C.P.M. JOSÉ SALINAS;00594460-LENGUAJE MUSICAL P.M.A.E.;3
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18700359-I.E.S. ALCREBITE;00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.;3
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18700359-I.E.S. ALCREBITE;00590005-GEOGRAFIA E HISTORIA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18700359-I.E.S. ALCREBITE;00590006-MATEMATICAS P.E.S.;2
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18700359-I.E.S. ALCREBITE;00590007-FISICA Y QUIMICA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18700359-I.E.S. ALCREBITE;00590008-BIOLOGIA Y GEOLOGIA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18700359-I.E.S. ALCREBITE;00590010-FRANCES P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18700359-I.E.S. ALCREBITE;00590011-INGLES P.E.S.;4
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18700359-I.E.S. ALCREBITE;00590018-ORIENTACIÓN EDUCATIVA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18700359-I.E.S. ALCREBITE;00590019-TECNOLOGIA P.E.S.;2
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18700359-I.E.S. ALCREBITE;00590061-ECONOMIA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18700359-I.E.S. ALCREBITE;00590107-INFORMATICA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18700359-I.E.S. ALCREBITE;00590227-SISTEMAS Y APLIC. INFORMÁTICOS;2
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18700359-I.E.S. ALCREBITE;00590803-CULTURA CLASICA P.E.S.;1
MAESTROS;GRANADA;BAZA;18700359-I.E.S. ALCREBITE;00597041-PROGRAMAS CUALIFICACIÓN PROF. INICIAL;1
MAESTROS;GRANADA;BAZA;18700359-I.E.S. ALCREBITE;00597060-PEDAGOGÍA TERAPÉUTICA ESO;2
MAESTROS;GRANADA;BAZA;18700359-I.E.S. ALCREBITE;00597061-AUDICIÓN Y LENGUAJE ESO;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18700359-I.E.S. ALCREBITE;11590001-FILOSOFIA (INGLES) P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18700359-I.E.S. ALCREBITE;11590005-GEOGRAFIA E HISTORIA (INGLES) P.E.S.;2
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18700359-I.E.S. ALCREBITE;11590006-MATEMATICAS (INGLES) P.E.S.;2
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18700359-I.E.S. ALCREBITE;11590007-FISICA Y QUIMICA (INGLES) P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18700359-I.E.S. ALCREBITE;11590008-BIOLOGIA Y GEOLOGIA (INGLES) P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18700359-I.E.S. ALCREBITE;11590009-DIBUJO (INGLES) P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18700359-I.E.S. ALCREBITE;11590016-MUSICA (INGLES) P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18700359-I.E.S. ALCREBITE;11590017-EDUCACION FISICA (INGLES) P.E.S.;1
MAESTROS;GRANADA;BEAS DE GRANADA;18001160-C.E.I.P. VIRGEN DE LA CABEZA;00597031-EDUCACIÓN INFANTIL;2
MAESTROS;GRANADA;BEAS DE GRANADA;18001160-C.E.I.P. VIRGEN DE LA CABEZA;00597032-LENGUA EXTRANJERA-INGLÉS;1
MAESTROS;GRANADA;BEAS DE GRANADA;18001160-C.E.I.P. VIRGEN DE LA CABEZA;00597034-EDUCACIÓN FÍSICA;1
MAESTROS;GRANADA;BEAS DE GRANADA;18001160-C.E.I.P. VIRGEN DE LA CABEZA;00597038-EDUCACIÓN PRIMARIA;2
MAESTROS;GRANADA;BEAS DE GRANADA;18001160-C.E.I.P. VIRGEN DE LA CABEZA;11597035-MÚSICA (PRIMARIA) - BILINGÜE INGLÉS;1
MAESTROS;GRANADA;BEAS DE GRANADA;18001160-C.E.I.P. VIRGEN DE LA CABEZA;11597038-EDUCACIÓN PRIMARIA - BILINGÜE INGLÉS;1
MAESTROS;GRANADA;BEAS DE GRANADA;18500887-S.E.P. BEAS DE GRANADA;00597038-EDUCACIÓN PRIMARIA;1
MAESTROS;GRANADA;BEAS DE GUADIX;18601758-C.P.R. SIERRA BLANCA;00597031-EDUCACIÓN INFANTIL;3
MAESTROS;GRANADA;BEAS DE GUADIX;18601758-C.P.R. SIERRA BLANCA;00597032-LENGUA EXTRANJERA-INGLÉS;1
MAESTROS;GRANADA;BEAS DE GUADIX;18601758-C.P.R. SIERRA BLANCA;00597034-EDUCACIÓN FÍSICA;1
MAESTROS;GRANADA;BEAS DE GUADIX;18601758-C.P.R. SIERRA BLANCA;00597035-MÚSICA;1
MAESTROS;GRANADA;BEAS DE GUADIX;18601758-C.P.R. SIERRA BLANCA;00597036-PEDAGOGÍA TERAPÉUTICA;1
MAESTROS;GRANADA;BEAS DE GUADIX;18601758-C.P.R. SIERRA BLANCA;00597038-EDUCACIÓN PRIMARIA;1
MAESTROS;GRANADA;BELICENA;18001196-C.E.I.P. LA ALMOHADA;00597031-EDUCACIÓN INFANTIL;7
MAESTROS;GRANADA;BELICENA;18001196-C.E.I.P. LA ALMOHADA;00597032-LENGUA EXTRANJERA-INGLÉS;2
MAESTROS;GRANADA;BELICENA;18001196-C.E.I.P. LA ALMOHADA;00597033-LENGUA EXTRANJERA-FRANCÉS;1
MAESTROS;GRANADA;BELICENA;18001196-C.E.I.P. LA ALMOHADA;00597034-EDUCACIÓN FÍSICA;2
MAESTROS;GRANADA;BELICENA;18001196-C.E.I.P. LA ALMOHADA;00597035-MÚSICA;1
MAESTROS;GRANADA;BELICENA;18001196-C.E.I.P. LA ALMOHADA;00597036-PEDAGOGÍA TERAPÉUTICA;1
MAESTROS;GRANADA;BELICENA;18001196-C.E.I.P. LA ALMOHADA;00597037-AUDICIÓN Y LENGUAJE;1
MAESTROS;GRANADA;BELICENA;18001196-C.E.I.P. LA ALMOHADA;00597038-EDUCACIÓN PRIMARIA;9
MAESTROS;GRANADA;BENALÚA;18001202-C.E.I.P. ANDALUCÍA;00597APO-APOYO COMPENSACION;1
MAESTROS;GRANADA;BENALÚA;18001202-C.E.I.P. ANDALUCÍA;00597031-EDUCACIÓN INFANTIL;6
MAESTROS;GRANADA;BENALÚA;18001202-C.E.I.P. ANDALUCÍA;00597032-LENGUA EXTRANJERA-INGLÉS;2
MAESTROS;GRANADA;BENALÚA;18001202-C.E.I.P. ANDALUCÍA;00597033-LENGUA EXTRANJERA-FRANCÉS;1
MAESTROS;GRANADA;BENALÚA;18001202-C.E.I.P. ANDALUCÍA;00597034-EDUCACIÓN FÍSICA;2
MAESTROS;GRANADA;BENALÚA;18001202-C.E.I.P. ANDALUCÍA;00597035-MÚSICA;1
MAESTROS;GRANADA;BENALÚA;18001202-C.E.I.P. ANDALUCÍA;00597036-PEDAGOGÍA TERAPÉUTICA;2
MAESTROS;GRANADA;BENALÚA;18001202-C.E.I.P. ANDALUCÍA;00597037-AUDICIÓN Y LENGUAJE;1
MAESTROS;GRANADA;BENALÚA;18001202-C.E.I.P. ANDALUCÍA;00597038-EDUCACIÓN PRIMARIA;9
MAESTROS;GRANADA;BENALÚA;18500553-S.E.P. BENALUA DE GUADIX;00597038-EDUCACIÓN PRIMARIA;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BENALÚA;18700591-I.E.S. BENALÚA;00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.;3
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BENALÚA;18700591-I.E.S. BENALÚA;00590005-GEOGRAFIA E HISTORIA P.E.S.;2
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BENALÚA;18700591-I.E.S. BENALÚA;00590006-MATEMATICAS P.E.S.;2
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BENALÚA;18700591-I.E.S. BENALÚA;00590007-FISICA Y QUIMICA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BENALÚA;18700591-I.E.S. BENALÚA;00590008-BIOLOGIA Y GEOLOGIA P.E.S.;2
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BENALÚA;18700591-I.E.S. BENALÚA;00590009-DIBUJO P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BENALÚA;18700591-I.E.S. BENALÚA;00590010-FRANCES P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BENALÚA;18700591-I.E.S. BENALÚA;00590011-INGLES P.E.S.;3
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BENALÚA;18700591-I.E.S. BENALÚA;00590016-MUSICA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BENALÚA;18700591-I.E.S. BENALÚA;00590017-EDUCACION FISICA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BENALÚA;18700591-I.E.S. BENALÚA;00590018-ORIENTACIÓN EDUCATIVA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BENALÚA;18700591-I.E.S. BENALÚA;00590058-APOYO AL AREA DE LENGUA Y C. SOCIALES;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BENALÚA;18700591-I.E.S. BENALÚA;00590059-APOYO AL AREA CIENTIFICA O TECNOLOGIA;1
MAESTROS;GRANADA;BENALÚA;18700591-I.E.S. BENALÚA;00597023-MATEMÁTICAS;1
MAESTROS;GRANADA;BENALÚA;18700591-I.E.S. BENALÚA;00597060-PEDAGOGÍA TERAPÉUTICA ESO;1
MAESTROS;GRANADA;BENALÚA DE LAS VILLAS;18001226-C.E.I.P. SAN SEBASTIÁN;00597031-EDUCACIÓN INFANTIL;1
MAESTROS;GRANADA;BENALÚA DE LAS VILLAS;18001226-C.E.I.P. SAN SEBASTIÁN;00597032-LENGUA EXTRANJERA-INGLÉS;1
MAESTROS;GRANADA;BENALÚA DE LAS VILLAS;18001226-C.E.I.P. SAN SEBASTIÁN;00597033-LENGUA EXTRANJERA-FRANCÉS;1
MAESTROS;GRANADA;BENALÚA DE LAS VILLAS;18001226-C.E.I.P. SAN SEBASTIÁN;00597034-EDUCACIÓN FÍSICA;1
MAESTROS;GRANADA;BENALÚA DE LAS VILLAS;18001226-C.E.I.P. SAN SEBASTIÁN;00597035-MÚSICA;1
MAESTROS;GRANADA;BENALÚA DE LAS VILLAS;18001226-C.E.I.P. SAN SEBASTIÁN;00597036-PEDAGOGÍA TERAPÉUTICA;1
MAESTROS;GRANADA;BENALÚA DE LAS VILLAS;18001226-C.E.I.P. SAN SEBASTIÁN;00597038-EDUCACIÓN PRIMARIA;2
MAESTROS;GRANADA;BENAMAUREL;18001238-C.E.I.P. AMANCIA BURGOS;00597031-EDUCACIÓN INFANTIL;3
MAESTROS;GRANADA;BENAMAUREL;18001238-C.E.I.P. AMANCIA BURGOS;00597032-LENGUA EXTRANJERA-INGLÉS;1
MAESTROS;GRANADA;BENAMAUREL;18001238-C.E.I.P. AMANCIA BURGOS;00597034-EDUCACIÓN FÍSICA;1
MAESTROS;GRANADA;BENAMAUREL;18001238-C.E.I.P. AMANCIA BURGOS;00597035-MÚSICA;1
MAESTROS;GRANADA;BENAMAUREL;18001238-C.E.I.P. AMANCIA BURGOS;00597036-PEDAGOGÍA TERAPÉUTICA;1
MAESTROS;GRANADA;BENAMAUREL;18001238-C.E.I.P. AMANCIA BURGOS;00597037-AUDICIÓN Y LENGUAJE;1
MAESTROS;GRANADA;BENAMAUREL;18001238-C.E.I.P. AMANCIA BURGOS;00597038-EDUCACIÓN PRIMARIA;6
MAESTROS;GRANADA;BENAMAUREL;18500620-S.E.P. GUARDAL(BENAMAUREL-CORTES DE BAZA);00597038-EDUCACIÓN PRIMARIA;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BENAMAUREL;18700608-I.E.S. AVENMORIEL;00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.;2
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BENAMAUREL;18700608-I.E.S. AVENMORIEL;00590005-GEOGRAFIA E HISTORIA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BENAMAUREL;18700608-I.E.S. AVENMORIEL;00590006-MATEMATICAS P.E.S.;3
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BENAMAUREL;18700608-I.E.S. AVENMORIEL;00590007-FISICA Y QUIMICA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BENAMAUREL;18700608-I.E.S. AVENMORIEL;00590008-BIOLOGIA Y GEOLOGIA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BENAMAUREL;18700608-I.E.S. AVENMORIEL;00590010-FRANCES P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BENAMAUREL;18700608-I.E.S. AVENMORIEL;00590011-INGLES P.E.S.;3
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BENAMAUREL;18700608-I.E.S. AVENMORIEL;00590016-MUSICA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BENAMAUREL;18700608-I.E.S. AVENMORIEL;00590017-EDUCACION FISICA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BENAMAUREL;18700608-I.E.S. AVENMORIEL;00590018-ORIENTACIÓN EDUCATIVA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BENAMAUREL;18700608-I.E.S. AVENMORIEL;00590019-TECNOLOGIA P.E.S.;2
MAESTROS;GRANADA;BENAMAUREL;18700608-I.E.S. AVENMORIEL;00597060-PEDAGOGÍA TERAPÉUTICA ESO;2
MAESTROS;GRANADA;BÉRCHULES;18601394-C.P.R. ALPUJARRA;00597031-EDUCACIÓN INFANTIL;1
MAESTROS;GRANADA;BÉRCHULES;18601394-C.P.R. ALPUJARRA;00597032-LENGUA EXTRANJERA-INGLÉS;1
MAESTROS;GRANADA;BÉRCHULES;18601394-C.P.R. ALPUJARRA;00597033-LENGUA EXTRANJERA-FRANCÉS;1
MAESTROS;GRANADA;BÉRCHULES;18601394-C.P.R. ALPUJARRA;00597034-EDUCACIÓN FÍSICA;1
MAESTROS;GRANADA;BÉRCHULES;18601394-C.P.R. ALPUJARRA;00597035-MÚSICA;1
MAESTROS;GRANADA;BÉRCHULES;18601394-C.P.R. ALPUJARRA;00597038-EDUCACIÓN PRIMARIA;2
MAESTROS;GRANADA;CÁDIAR;18601400-C.E.I.P. RÍO CHICO;00597031-EDUCACIÓN INFANTIL;3
MAESTROS;GRANADA;CÁDIAR;18601400-C.E.I.P. RÍO CHICO;00597032-LENGUA EXTRANJERA-INGLÉS;1
MAESTROS;GRANADA;CÁDIAR;18601400-C.E.I.P. RÍO CHICO;00597034-EDUCACIÓN FÍSICA;1
MAESTROS;GRANADA;CÁDIAR;18601400-C.E.I.P. RÍO CHICO;00597035-MÚSICA;1
MAESTROS;GRANADA;CÁDIAR;18601400-C.E.I.P. RÍO CHICO;00597036-PEDAGOGÍA TERAPÉUTICA;1
MAESTROS;GRANADA;CÁDIAR;18601400-C.E.I.P. RÍO CHICO;00597038-EDUCACIÓN PRIMARIA;4
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;CÁDIAR;18700670-I.E.S. AL-CADÍ;00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.;2
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;CÁDIAR;18700670-I.E.S. AL-CADÍ;00590005-GEOGRAFIA E HISTORIA P.E.S.;2
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;CÁDIAR;18700670-I.E.S. AL-CADÍ;00590006-MATEMATICAS P.E.S.;3
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;CÁDIAR;18700670-I.E.S. AL-CADÍ;00590007-FISICA Y QUIMICA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;CÁDIAR;18700670-I.E.S. AL-CADÍ;00590008-BIOLOGIA Y GEOLOGIA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;CÁDIAR;18700670-I.E.S. AL-CADÍ;00590010-FRANCES P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;CÁDIAR;18700670-I.E.S. AL-CADÍ;00590011-INGLES P.E.S.;2
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;CÁDIAR;18700670-I.E.S. AL-CADÍ;00590017-EDUCACION FISICA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;CÁDIAR;18700670-I.E.S. AL-CADÍ;00590018-ORIENTACIÓN EDUCATIVA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;CÁDIAR;18700670-I.E.S. AL-CADÍ;00590019-TECNOLOGIA P.E.S.;1
MAESTROS;GRANADA;CÁDIAR;18700670-I.E.S. AL-CADÍ;00597060-PEDAGOGÍA TERAPÉUTICA ESO;1
MAESTROS;GRANADA;CÁJAR;18001381-C.E.I.P. SAN FRANCISCO;00597031-EDUCACIÓN INFANTIL;3
MAESTROS;GRANADA;CÁJAR;18001381-C.E.I.P. SAN FRANCISCO;00597032-LENGUA EXTRANJERA-INGLÉS;2
MAESTROS;GRANADA;CÁJAR;18001381-C.E.I.P. SAN FRANCISCO;00597033-LENGUA EXTRANJERA-FRANCÉS;1
MAESTROS;GRANADA;CÁJAR;18001381-C.E.I.P. SAN FRANCISCO;00597034-EDUCACIÓN FÍSICA;1
MAESTROS;GRANADA;CÁJAR;18001381-C.E.I.P. SAN FRANCISCO;00597035-MÚSICA;1
MAESTROS;GRANADA;CÁJAR;18001381-C.E.I.P. SAN FRANCISCO;00597036-PEDAGOGÍA TERAPÉUTICA;1
MAESTROS;GRANADA;CÁJAR;18001381-C.E.I.P. SAN FRANCISCO;00597037-AUDICIÓN Y LENGUAJE;1
MAESTROS;GRANADA;CÁJAR;18001381-C.E.I.P. SAN FRANCISCO;00597038-EDUCACIÓN PRIMARIA;3
MAESTROS;GRANADA;CÁJAR;18001381-C.E.I.P. SAN FRANCISCO;11597038-EDUCACIÓN PRIMARIA - BILINGÜE INGLÉS;3
MAESTROS;GRANADA;CALAHONDA;18006728-C.E.I.P. VIRGEN DEL MAR;00597023-MATEMÁTICAS;1
MAESTROS;GRANADA;CALAHONDA;18006728-C.E.I.P. VIRGEN DEL MAR;00597031-EDUCACIÓN INFANTIL;3
MAESTROS;GRANADA;CALAHONDA;18006728-C.E.I.P. VIRGEN DEL MAR;00597032-LENGUA EXTRANJERA-INGLÉS;1
MAESTROS;GRANADA;CALAHONDA;18006728-C.E.I.P. VIRGEN DEL MAR;00597033-LENGUA EXTRANJERA-FRANCÉS;1
MAESTROS;GRANADA;CALAHONDA;18006728-C.E.I.P. VIRGEN DEL MAR;00597034-EDUCACIÓN FÍSICA;1
MAESTROS;GRANADA;CALAHONDA;18006728-C.E.I.P. VIRGEN DEL MAR;00597035-MÚSICA;1
MAESTROS;GRANADA;CALAHONDA;18006728-C.E.I.P. VIRGEN DEL MAR;00597036-PEDAGOGÍA TERAPÉUTICA;1
MAESTROS;GRANADA;CALAHONDA;18006728-C.E.I.P. VIRGEN DEL MAR;00597038-EDUCACIÓN PRIMARIA;3
MAESTROS;GRANADA;CALAHONDA;18006728-C.E.I.P. VIRGEN DEL MAR;11597038-EDUCACIÓN PRIMARIA - BILINGÜE INGLÉS;2
MAESTROS;GRANADA;CALICASAS;18001421-C.E.I.P. NTRA. SRA. DEL ROSARIO;00597031-EDUCACIÓN INFANTIL;1
MAESTROS;GRANADA;CALICASAS;18001421-C.E.I.P. NTRA. SRA. DEL ROSARIO;00597032-LENGUA EXTRANJERA-INGLÉS;1
MAESTROS;GRANADA;CAMPOCÁMARA;18001871-C.E.I.P. NTRA. SRA. DEL ROSARIO;00597032-LENGUA EXTRANJERA-INGLÉS;1
MAESTROS;GRANADA;CAMPOTÉJAR;18001433-C.E.I.P. TIRSO DE MOLINA;00597031-EDUCACIÓN INFANTIL;2
MAESTROS;GRANADA;CAMPOTÉJAR;18001433-C.E.I.P. TIRSO DE MOLINA;00597032-LENGUA EXTRANJERA-INGLÉS;1
MAESTROS;GRANADA;CAMPOTÉJAR;18001433-C.E.I.P. TIRSO DE MOLINA;00597033-LENGUA EXTRANJERA-FRANCÉS;1
MAESTROS;GRANADA;CAMPOTÉJAR;18001433-C.E.I.P. TIRSO DE MOLINA;00597034-EDUCACIÓN FÍSICA;1
MAESTROS;GRANADA;CAMPOTÉJAR;18001433-C.E.I.P. TIRSO DE MOLINA;00597035-MÚSICA;1
MAESTROS;GRANADA;CAMPOTÉJAR;18001433-C.E.I.P. TIRSO DE MOLINA;00597038-EDUCACIÓN PRIMARIA;3
MAESTROS;GRANADA;CANILES;18001470-C.E.I.P. JUAN XXIII;00597031-EDUCACIÓN INFANTIL;5
MAESTROS;GRANADA;CANILES;18001470-C.E.I.P. JUAN XXIII;00597032-LENGUA EXTRANJERA-INGLÉS;2
MAESTROS;GRANADA;CANILES;18001470-C.E.I.P. JUAN XXIII;00597033-LENGUA EXTRANJERA-FRANCÉS;1
MAESTROS;GRANADA;CANILES;18001470-C.E.I.P. JUAN XXIII;00597034-EDUCACIÓN FÍSICA;2
MAESTROS;GRANADA;CANILES;18001470-C.E.I.P. JUAN XXIII;00597035-MÚSICA;1
MAESTROS;GRANADA;CANILES;18001470-C.E.I.P. JUAN XXIII;00597036-PEDAGOGÍA TERAPÉUTICA;2
MAESTROS;GRANADA;CANILES;18001470-C.E.I.P. JUAN XXIII;00597037-AUDICIÓN Y LENGUAJE;1
MAESTROS;GRANADA;CANILES;18001470-C.E.I.P. JUAN XXIII;00597038-EDUCACIÓN PRIMARIA;8
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;CANILES;18700517-I.E.S. EL FUERTE;00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.;2
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;CANILES;18700517-I.E.S. EL FUERTE;00590005-GEOGRAFIA E HISTORIA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;CANILES;18700517-I.E.S. EL FUERTE;00590006-MATEMATICAS P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;CANILES;18700517-I.E.S. EL FUERTE;00590007-FISICA Y QUIMICA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;CANILES;18700517-I.E.S. EL FUERTE;00590008-BIOLOGIA Y GEOLOGIA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;CANILES;18700517-I.E.S. EL FUERTE;00590009-DIBUJO P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;CANILES;18700517-I.E.S. EL FUERTE;00590010-FRANCES P.E.S.;1
